,NumberOfBHK,Price,Transaction,Availability,PostedBy,ReraApproved,AreaName,BuiltUpArea_sqft
0,3,6999000,Resale,Ready To Move,Individual,No, Jigani,1228
1,3,10500000,Resale,Ready To Move,Individual,Yes, Thanisandra,1515
2,3,5800000,New Property,Ready To Move,Individual,No, TC Palya,1500
3,3,18000000,Resale,Ready To Move,Broker,No, Electronic City Phase I,1585
4,3,18500000,Resale,Ready To Move,Individual,Yes, Sarjapur,1536
5,2,9000000,Resale,Ready To Move,Individual,No, Yelahanka New Town,1076
6,4,27600000,New Property,Ready To Move,Broker,Yes, Thanisandra Main Road,2553
7,3,8500000,Resale,Ready To Move,Broker,No, Bannerghatta Jigani Road,1691
8,3,12300000,New Property,Ready To Move,Broker,Yes, Hennur Bagalur Road,1900
9,3,20700000,New Property,Ready To Move,Broker,Yes, Chikkagubbi Village,1899
10,3,12500000,Resale,Ready To Move,Individual,No, Muthanallur,1900
11,3,15800000,New Property,Ready To Move,Broker,Yes, Hoodi,1825
12,3,9900000,New Property,Ready To Move,Broker,Yes, Whitefield,1150
13,3,9863000,New Property,Ready To Move,Broker,Yes, Whitefield,1110
14,4,39700000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,3153
15,3,12100000,New Property,Ready To Move,Broker,Yes, Samethanahalli,1571
16,2,10600000,New Property,Ready To Move,Broker,Yes, Whitefield,1280
17,4,33500000,New Property,Ready To Move,Broker,Yes, Whitefield,2115
18,2,9517000,New Property,Ready To Move,Broker,Yes, Gangamma Circle,1230
19,2,13200000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,1435
20,4,108800000,New Property,Ready To Move,Broker,No, Benson Town,5180
21,2,7745000,New Property,Ready To Move,Broker,Yes, Devanahalli,1009
22,2,7200000,New Property,Ready To Move,Broker,Yes, Hennur,1152
23,3,23200000,New Property,Ready To Move,Broker,Yes, Devanahalli,2589
24,4,27500000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,2400
25,2,6100000,Resale,Ready To Move,Broker,No, Narayanapura,1535
26,3,29000000,New Property,Ready To Move,Broker,Yes, Whitefield,1825
27,3,9250000,Resale,02-Jan-2025,Individual,No, Chandapura,1285
28,3,7800000,Resale,02-Jan-2025,Broker,No, Mysore Road,1082
29,4+,53500000,Resale,02-Jan-2025,Broker,No, Hebbal,4430
30,4+,42000000,New Property,02-Jan-2025,Broker,No, Hebbal,2710
31,4+,56500000,New Property,02-Jan-2025,Broker,No, Hebbal,3124
32,3,32000000,New Property,02-Jan-2025,Broker,No, Hebbal,1985
33,3,9200000,New Property,02-Jan-2025,Broker,No, Devanahalli,1282
34,4+,52000000,New Property,02-Jan-2025,Broker,No, Hebbal,3960
35,3,9300000,Resale,02-Jan-2025,Broker,No, Devanahalli,1282
36,4+,42500000,New Property,02-Jan-2025,Broker,No, Hebbal,3520
37,2,11800000,New Property,02-Jan-2025,Broker,No, Budigere,1087
38,4+,45000000,New Property,02-Jan-2025,Broker,No, Devanahalli,3467
39,4+,22900000,New Property,Ready To Move,Broker,No, International Airport Road,2412
40,3,13300000,New Property,Ready To Move,Broker,No, Hebbal,1355
41,3,18400000,New Property,Ready To Move,Broker,No, Sarjapur,1550
42,3,54800000,New Property,Ready To Move,Broker,Yes, Bannerghatta Road,4210
43,4,24300000,New Property,Ready To Move,Broker,Yes, Whitefield,2371
44,3,12100000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,1321
45,4,20000000,New Property,Ready To Move,Broker,Yes, Budigere Cross,3053
46,3,18400000,New Property,Ready To Move,Broker,Yes, Whitefield,1690
47,2,5499000,Resale,Ready To Move,Broker,Yes, Bagaluru,955
48,3,32500000,Resale,Ready To Move,Broker,No, Thanisandra,2004
49,2,13900000,Resale,Ready To Move,Broker,No, Chikkagubbi Village,1400
50,3,31800000,Resale,Ready To Move,Broker,No, Whitefield,1775
51,3,7300000,Resale,Ready To Move,Broker,No, Kengeri,1200
52,3,14800000,New Property,Ready To Move,Broker,No, Thanisandra,1675
53,2,11700000,Resale,Ready To Move,Broker,No, Off Sarjapur road,1330
54,3,24500000,New Property,Ready To Move,Broker,No, Kanakapura Road,1930
55,4+,47000000,New Property,Ready To Move,Broker,No, Hebbal,2790
56,4+,47000000,Resale,Ready To Move,Broker,No, Hebbal,2790
57,3,14200000,New Property,Ready To Move,Broker,No, Kannamangala,1888
58,3,13700000,New Property,Ready To Move,Broker,No, Kannamangala,1813
59,3,17500000,New Property,Ready To Move,Broker,No, Sarjapur Road,1767
60,3,14500000,Resale,Ready To Move,Broker,No, Sarjapur,1918
61,4+,22900000,New Property,Ready To Move,Broker,No, International Airport Road,2412
62,2,8200000,Resale,Ready To Move,Broker,No, Hennur Road,1265
63,3,16400000,New Property,Ready To Move,Broker,Yes, JP Nagar,1580
64,3,15500000,New Property,Ready To Move,Broker,Yes, Rayasandra,1801
65,3,9863000,New Property,Ready To Move,Broker,Yes, Whitefield,1110
66,3,12100000,New Property,Ready To Move,Broker,Yes, Samethanahalli,1571
67,4,63800000,New Property,Ready To Move,Broker,Yes, Kundalahalli,4872
68,3,17900000,New Property,Ready To Move,Broker,Yes, Whitefield,1699
69,2,4200000,Resale,Ready To Move,Broker,No, Hunasamaranahalli,960
70,2,8300000,Resale,Ready To Move,Broker,No, Electronic City Phase I,1150
71,3,13000000,New Property,Ready To Move,Broker,No, Electronic City Phase I,1525
72,3,25000000,Resale,Ready To Move,Broker,No, Yeshwanthpur,1595
73,1,7200000,New Property,Ready To Move,Broker,No, Sarjapur Road,634
74,2,14000000,Resale,Ready To Move,Broker,No, Sarjapur Road,1011
75,2,12000000,New Property,Ready To Move,Broker,No, KR Puram,1110
76,3,24500000,New Property,Ready To Move,Broker,No, Yeshwanthpur,1595
77,3,24000000,Resale,Ready To Move,Broker,No, Yeshwanthpur,1595
78,3,15000000,Resale,Ready To Move,Broker,No, Sarjapur Road,1435
79,2,18000000,New Property,Ready To Move,Broker,No, Kanakapura Road,1218
80,3,22500000,Resale,Ready To Move,Broker,No, Old Madras Road,1662
81,3,21500000,Resale,Ready To Move,Broker,No, Rachenahalli,1830
82,2,22400000,Resale,Ready To Move,Broker,No, Kanakapura Road,1366
83,2,10500000,New Property,Ready To Move,Broker,No, Devanahalli,1500
84,4,73900000,New Property,Ready To Move,Broker,Yes, Jayanagar,4466
85,4,40000000,New Property,Ready To Move,Broker,Yes, Devanahalli,3500
86,4,24900000,New Property,Ready To Move,Broker,Yes, Whitefield,2428
87,3,7390000,New Property,Ready To Move,Broker,Yes, Kengeri,1548
88,3,26300000,New Property,Ready To Move,Broker,Yes, Bannerghatta Road,2209
89,4,80200000,New Property,Ready To Move,Broker,Yes, Hebbal,5260
90,3,24500000,New Property,Ready To Move,Broker,No, Yeshwanthpur,1595
91,1,7500000,New Property,Ready To Move,Broker,No, Sarjapur Road,700
92,4+,47000000,New Property,Ready To Move,Broker,No, Hebbal,2790
93,2,18000000,New Property,Ready To Move,Broker,No, Kanakapura Road,1218
94,2,18000000,Resale,Ready To Move,Broker,No, Kanakapura Road,1218
95,4+,47000000,Resale,Ready To Move,Broker,No, Hebbal,2790
96,3,14200000,New Property,Ready To Move,Broker,No, Kannamangala,1888
97,3,20500000,New Property,Ready To Move,Broker,No, Marathahalli-Sarjapur Outer Ring Road,1746
98,3,19200000,New Property,Ready To Move,Broker,No, Whitefield,1777
99,2,9000000,New Property,Ready To Move,Broker,No, Thanisandra,1241
100,2,11900000,New Property,Ready To Move,Broker,No, Chikkagubbi Village,1195
101,3,13700000,New Property,Ready To Move,Broker,No, Kannamangala,1813
102,4+,47700000,New Property,Ready To Move,Broker,No, Whitefield,2478
103,2,17000000,New Property,Ready To Move,Broker,No, Whitefield,1320
104,3,17500000,New Property,Ready To Move,Broker,No, Sarjapur Road,1767
105,4,40000000,New Property,Ready To Move,Broker,Yes, Devanahalli,3500
106,3,12100000,New Property,Ready To Move,Broker,Yes, Samethanahalli,1571
107,3,14600000,New Property,Ready To Move,Broker,Yes, Vijaya Nagar,1490
108,2,12700000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,1215
109,3,10800000,New Property,Ready To Move,Broker,Yes, Mysore Road,1360
110,2,16600000,New Property,Ready To Move,Broker,Yes, Whitefield,1559
111,3,24500000,New Property,Ready To Move,Broker,No, Yeshwanthpur,1595
112,2,12000000,New Property,Ready To Move,Broker,No, KR Puram,1110
113,3,24000000,Resale,Ready To Move,Broker,No, Yeshwanthpur,1595
114,1,7500000,New Property,Ready To Move,Broker,No, Sarjapur Road,700
115,3,15000000,Resale,Ready To Move,Broker,No, Sarjapur Road,1435
116,2,18000000,New Property,Ready To Move,Broker,No, Kanakapura Road,1218
117,3,22500000,Resale,Ready To Move,Broker,No, Old Madras Road,1662
118,2,18000000,Resale,Ready To Move,Broker,No, Kanakapura Road,1218
119,3,21500000,Resale,Ready To Move,Broker,No, Rachenahalli,1830
120,3,20500000,New Property,Ready To Move,Broker,No, Marathahalli-Sarjapur Outer Ring Road,1746
121,2,22400000,Resale,Ready To Move,Broker,No, Kanakapura Road,1366
122,3,19200000,New Property,Ready To Move,Broker,No, Whitefield,1777
123,2,9000000,New Property,Ready To Move,Broker,No, Thanisandra,1241
124,2,11900000,New Property,Ready To Move,Broker,No, Chikkagubbi Village,1195
125,2,10500000,New Property,Ready To Move,Broker,No, Devanahalli,1500
126,4,63800000,New Property,Ready To Move,Broker,Yes, Kundalahalli,4872
127,2,12900000,New Property,Ready To Move,Broker,Yes, Chikkavaderapura,1345
128,3,16000000,New Property,Ready To Move,Broker,Yes, Whitefield,1399
129,3,16300000,New Property,Ready To Move,Broker,Yes, Hoodi,1883
130,4,67600000,New Property,Ready To Move,Broker,No, Old Madras Road,4050
131,3,27000000,New Property,Ready To Move,Broker,Yes, Bannerghatta Road,2209
132,3,20500000,New Property,Ready To Move,Broker,No, Marathahalli-Sarjapur Outer Ring Road,1746
133,3,19200000,New Property,Ready To Move,Broker,No, Whitefield,1777
134,2,9000000,New Property,Ready To Move,Broker,No, Thanisandra,1241
135,2,11900000,New Property,Ready To Move,Broker,No, Chikkagubbi Village,1195
136,3,13700000,New Property,Ready To Move,Broker,No, Kannamangala,1813
137,4+,47700000,New Property,Ready To Move,Broker,No, Whitefield,2478
138,3,17500000,New Property,Ready To Move,Broker,No, Sarjapur Road,1767
139,3,9200000,Resale,Ready To Move,Broker,No, Bannerghatta Road,1600
140,3,9750000,Resale,Ready To Move,Broker,No, Sarjapur Road,1360
141,3,24000000,Resale,Ready To Move,Broker,No, Yeshwanthpur,1595
142,3,8500000,Resale,Ready To Move,Broker,No, Kanakapura Road,1239
143,2,15200000,Resale,Ready To Move,Broker,No, Hebbal,1410
144,2,22500000,Resale,Ready To Move,Broker,No, Kanakapura Road,1379
145,3,26000000,Resale,Ready To Move,Broker,No, Bannerghatta Road,2209
146,2,12200000,Resale,Ready To Move,Broker,No, Kannamangala,1619
147,4,86200000,New Property,Ready To Move,Broker,Yes, Jayanagar,5219
148,4,62700000,New Property,Ready To Move,Broker,No, Old Madras Road,4065
149,3,13400000,New Property,Ready To Move,Broker,Yes, Whitefield,1645
150,2,18000000,New Property,Ready To Move,Broker,Yes, Thanisandra,1280
151,2,9517000,New Property,Ready To Move,Broker,Yes, Gangamma Circle,1230
152,3,15000000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,1314
153,2,15200000,Resale,Ready To Move,Broker,No, Hebbal,1410
154,2,22500000,Resale,Ready To Move,Broker,No, Kanakapura Road,1379
155,3,26000000,Resale,Ready To Move,Broker,No, Bannerghatta Road,2209
156,4+,62500000,New Property,02-Jan-2025,Broker,No, Thanisandra Main Road,3209
157,4+,52500000,New Property,02-Jan-2025,Broker,No, Thanisandra Main Road,3209
158,3,12500000,Resale,02-Jan-2025,Broker,No, Budigere Cross,1112
159,1,9800000,New Property,02-Jan-2025,Broker,No, Kudlu Gate,714
160,2,17100000,Resale,02-Jan-2025,Broker,No, JP Nagar,1390
161,4+,50000000,New Property,Ready To Move,Broker,No, Huttanahalli,3673
162,3,6441000,Resale,Ready To Move,Broker,No, Horamavu Agara Road,1043
163,4+,40000000,Resale,Ready To Move,Broker,No, Jakkur,4450
164,4+,55000000,Resale,Ready To Move,Broker,No, Jakkur,5500
165,3,14500000,New Property,Ready To Move,Broker,No, Bilekahalli,1972
166,3,26000000,Resale,Ready To Move,Broker,No, Varthur,1667
167,3,16400000,Resale,Ready To Move,Broker,No, Kogilu Road,1660
168,3,22700000,New Property,Ready To Move,Broker,Yes, Devanahalli,2540
169,4,19900000,New Property,Ready To Move,Broker,Yes, Budigere Cross,3040
170,4,96400000,New Property,Ready To Move,Broker,Yes, Hebbal,5410
171,3,20400000,New Property,Ready To Move,Broker,Yes, Haralur Road,1575
172,3,23200000,New Property,Ready To Move,Broker,Yes, Devanahalli,2589
173,3,36500000,New Property,Ready To Move,Broker,Yes, Koramangala,2782
174,2,13300000,New Property,Ready To Move,Broker,No, Kogilu Road,1230
175,3,36200000,New Property,Ready To Move,Broker,No, Koramangala,2319
176,2,8800000,New Property,Ready To Move,Broker,No, Yelahanka,1092
177,3,30000000,Resale,Ready To Move,Broker,No, Rajaji Nagar,1640
178,2,6441000,New Property,Ready To Move,Broker,No, Horamavu Agara Road,1043
179,3,10800000,Resale,Ready To Move,Broker,No, Horamavu Main Road,1514
180,3,10400000,Resale,Ready To Move,Broker,No, Yelahanka,1596
181,2,11000000,New Property,Ready To Move,Broker,No, BTM Layout,1500
182,2,18500000,Resale,Ready To Move,Broker,No, Varthur,1216
183,3,25000000,New Property,Ready To Move,Broker,No, Panathur,1507
184,3,9130000,Resale,Ready To Move,Broker,No, Horamavu Main Road,1513
185,4+,45000000,New Property,Ready To Move,Broker,No, Rajaji Nagar,2360
186,3,24500000,Resale,Ready To Move,Broker,No, Varthur,1655
187,3,24200000,Resale,Ready To Move,Broker,No, Varthur,1655
188,3,30200000,New Property,Ready To Move,Broker,No, Yemalur,1604
189,3,11200000,New Property,Ready To Move,Broker,Yes, Devanahalli,1498
190,3,9056000,Resale,Ready To Move,Broker,Yes, Varthur Road,1535
191,3,41400000,New Property,Ready To Move,Broker,Yes, Whitefield,3160
192,4,80200000,New Property,Ready To Move,Broker,Yes, Hebbal,5260
193,4+,41800000,New Property,Ready To Move,Broker,Yes, Jakkur,4250
194,3,20000000,New Property,Ready To Move,Broker,Yes, Devanahalli,2589
195,3,14500000,New Property,Ready To Move,Broker,No, Bilekahalli,1972
196,3,18000000,New Property,Ready To Move,Broker,No, Yelahanka,1705
197,2,8800000,New Property,Ready To Move,Broker,No, Bagaluru,971
198,3,29500000,Resale,Ready To Move,Broker,No, Kudlu Gate,1850
199,2,15200000,New Property,Ready To Move,Broker,No, JP Nagar,1290
200,4,21900000,New Property,Ready To Move,Broker,No, JP Nagar,1885
201,3,18400000,Resale,Ready To Move,Broker,No, JP Nagar,1580
202,3,14900000,New Property,Ready To Move,Broker,No, Jakkur,1780
203,2,11500000,Resale,Ready To Move,Broker,No, Thanisandra Main Road,1098
204,2,8500000,Resale,Ready To Move,Broker,No, Adityanagar-Vidyaranyapura,1175
205,3,15000000,New Property,Ready To Move,Broker,No, Richards Town,1615
206,3,18000000,Resale,Ready To Move,Broker,No, Yelahanka,1705
207,3,14500000,New Property,Ready To Move,Broker,No, Bilekahalli,1972
208,3,26000000,Resale,Ready To Move,Broker,No, Varthur,1667
209,2,24000000,Resale,Ready To Move,Broker,No, Rajaji Nagar,1440
210,3,29000000,New Property,Ready To Move,Broker,Yes, Whitefield,1825
211,3,16000000,New Property,Ready To Move,Broker,Yes, Whitefield,1399
212,2,16600000,New Property,Ready To Move,Broker,Yes, Whitefield,1559
213,3,7807000,New Property,Ready To Move,Broker,Yes, Koppa Begur Road,1859
214,2,12200000,New Property,Ready To Move,Broker,Yes, Banashankari 6th Stage,1165
215,3,13600000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,1340
216,3,9130000,Resale,Ready To Move,Broker,No, Horamavu Main Road,1513
217,4+,45000000,New Property,Ready To Move,Broker,No, Rajaji Nagar,2360
218,3,24500000,Resale,Ready To Move,Broker,No, Varthur,1655
219,3,24200000,Resale,Ready To Move,Broker,No, Varthur,1655
220,3,30200000,New Property,Ready To Move,Broker,No, Yemalur,1604
221,4+,41000000,New Property,Ready To Move,Broker,No, Haralur Road,3345
222,3,34700000,Resale,Ready To Move,Broker,No, Dollars Colony,1993
223,2,8989000,Resale,Ready To Move,Broker,No, Hennur,950
224,3,30800000,Resale,Ready To Move,Broker,No, Jakkur,2490
225,2,7400000,Resale,Ready To Move,Broker,No, Bommasandra,1105
226,3,24500000,Resale,Ready To Move,Broker,No, Varthur,1700
227,4+,42000000,New Property,Ready To Move,Broker,No, Brookefield,4200
228,4+,30000000,New Property,Ready To Move,Broker,No, Gangasandra,2472
229,2,6200000,Resale,Ready To Move,Broker,No, Immadihalli Road,1475
230,3,35000000,Resale,Ready To Move,Broker,No, Vajarahalli,1750
231,3,26300000,New Property,Ready To Move,Broker,Yes, Bannerghatta Road,2209
232,4,96400000,New Property,Ready To Move,Broker,Yes, Hebbal,5410
233,3,13400000,New Property,Ready To Move,Broker,Yes, Whitefield,1645
234,3,9714000,New Property,Ready To Move,Broker,Yes, Devanahalli,1282
235,3,12100000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,1321
236,4,80200000,New Property,Ready To Move,Broker,Yes, Hebbal,5260
237,3,8335000,New Property,Ready To Move,Broker,No, Horamavu Agara,1374
238,4,53500000,Resale,Ready To Move,Broker,No, Dollars Colony,2837
239,3,65000000,New Property,Ready To Move,Broker,No, Rajaji Nagar,2408
240,3,16500000,Resale,Ready To Move,Broker,No, Gattahalli,1800
241,3,47000000,Resale,Ready To Move,Broker,No, Rajaji Nagar,1850
242,3,30000000,Resale,Ready To Move,Broker,No, Yemalur,1604
243,3,14300000,New Property,Ready To Move,Broker,No, Hennur,1445
244,3,11800000,New Property,Ready To Move,Broker,No, Hennur,1250
245,4+,14000000,Resale,Ready To Move,Broker,No, ACL Layout,2100
246,1,5800000,Resale,Ready To Move,Broker,No, Hoskote Chintamani Road,1100
247,2,7200000,New Property,Ready To Move,Broker,No, Yelahanka,925
248,3,14900000,Resale,Ready To Move,Broker,No, Jakkur,1780
249,3,20000000,New Property,Ready To Move,Broker,No, Thanisandra Main Road,1765
250,4+,40000000,Resale,Ready To Move,Broker,No, Jakkur,4450
251,3,36200000,New Property,Ready To Move,Broker,No, Koramangala,2319
252,3,10800000,New Property,Ready To Move,Broker,Yes, Mysore Road,1360
253,4,78900000,New Property,Ready To Move,Broker,Yes, Hebbal,4358
254,4,69000000,New Property,Ready To Move,Broker,Yes, Hebbal,3975
255,3,21000000,New Property,Ready To Move,Broker,Yes, JP Nagar Phase 6,2073
256,4,23500000,New Property,Ready To Move,Broker,Yes, Budigere Cross,2544
257,2,12100000,New Property,Ready To Move,Broker,Yes, Sarjapur Road,1310
258,3,20000000,Resale,Ready To Move,Broker,No, Thanisandra Main Road,1765
259,3,21100000,Resale,Ready To Move,Broker,No, JP Nagar,1815
260,3,31000000,New Property,Ready To Move,Broker,No, JP Nagar,2188
261,2,9800000,Resale,Ready To Move,Broker,No, Chikkanahalli,1215
262,3,8335000,New Property,Ready To Move,Broker,No, Horamavu Agara,1374
263,4,53500000,Resale,Ready To Move,Broker,No, Dollars Colony,2837
264,3,65000000,New Property,Ready To Move,Broker,No, Rajaji Nagar,2408
265,3,16500000,Resale,Ready To Move,Broker,No, Gattahalli,1800
266,3,47000000,Resale,Ready To Move,Broker,No, Rajaji Nagar,1850
267,3,30000000,Resale,Ready To Move,Broker,No, Yemalur,1604
268,3,14300000,New Property,Ready To Move,Broker,No, Hennur,1445
269,3,11800000,New Property,Ready To Move,Broker,No, Hennur,1250
270,4+,14000000,Resale,Ready To Move,Broker,No, ACL Layout,2100
271,1,5800000,Resale,Ready To Move,Broker,No, Hoskote Chintamani Road,1100
272,2,7200000,New Property,Ready To Move,Broker,No, Yelahanka,925
273,3,41400000,New Property,Ready To Move,Broker,Yes, Whitefield,3160
274,4,52900000,New Property,Ready To Move,Broker,Yes, Jakkur,5263
275,2,15000000,New Property,Ready To Move,Broker,Yes, Gunjur,1660
276,3,15800000,New Property,Ready To Move,Broker,Yes, Hoodi,1825
277,4,33500000,New Property,Ready To Move,Broker,Yes, Whitefield,2115
278,2,8800000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,1100
279,3,15000000,New Property,Ready To Move,Broker,No, Richards Town,1615
280,3,18000000,Resale,Ready To Move,Broker,No, Yelahanka,1705
281,3,17900000,New Property,Ready To Move,Broker,No, Yelahanka,2075
282,2,10200000,Resale,Ready To Move,Broker,No, Yelahanka,1538
283,2,5800000,Resale,Ready To Move,Broker,No, Hoskote Chintamani Road,1100
284,3,26400000,Resale,Ready To Move,Broker,No, Byrathi,2522
285,3,16500000,New Property,Ready To Move,Broker,No, Yelahanka New Town,1585
286,3,19000000,New Property,Ready To Move,Broker,No, Hennur,2280
287,2,7100000,Resale,Ready To Move,Broker,No, Bilekahalli,1040
288,3,14500000,New Property,Ready To Move,Broker,No, Brookefield,1626
289,3,8600000,Resale,Ready To Move,Individual,No, Electronic City Phase I,1183
290,3,9900000,Resale,Ready To Move,Individual,Yes, Whitefield,1210
291,3,9064000,Resale,Ready To Move,Broker,No, Chandapura,1410
292,2,5951000,New Property,Ready To Move,Broker,No, TC Palya,1090
293,2,5599000,Resale,Ready To Move,Individual,No, Electronic City Phase I,1200
294,3,36300000,New Property,Ready To Move,Broker,Yes, Whitefield,2757
295,3,11000000,New Property,Ready To Move,Broker,Yes, Devanahalli,1466
296,4,31900000,New Property,Ready To Move,Broker,Yes, Kundalahalli,2494
297,4,24900000,New Property,Ready To Move,Broker,Yes, Whitefield,2428
298,3,13400000,New Property,Ready To Move,Broker,Yes, Whitefield,1645
299,4,80000000,New Property,Ready To Move,Broker,Yes, Hebbal,5098
300,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1089
301,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1086
302,2,6276000,Resale,Ready To Move,Broker,No, Hennur Road,1046
303,2,17500000,New Property,Ready To Move,Broker,No, Whitefield,1380
304,2,4900000,Resale,Ready To Move,Broker,No, Kengeri,728
305,3,8389000,Resale,Ready To Move,Broker,No, Devanahalli,1273
306,3,20400000,Resale,Ready To Move,Broker,No, Bannerghatta Road,2405
307,2,13000000,Resale,Ready To Move,Broker,No, Whitefield,1375
308,4+,21000000,Resale,Ready To Move,Broker,No, Sarjapur,2209
309,2,7271000,New Property,Ready To Move,Broker,No, Whitefield,880
310,3,19300000,New Property,Ready To Move,Broker,No, Whitefield,1485
311,2,6726000,Resale,Ready To Move,Broker,No, Hennur Road,1122
312,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1085
313,2,6726000,New Property,Ready To Move,Broker,No, Hennur Road,1121
314,3,8600000,Resale,Ready To Move,Broker,No, Electronic City Phase I,1183
315,3,40200000,New Property,Ready To Move,Broker,Yes, Jayanagar,2554
316,3,9872000,New Property,Ready To Move,Broker,Yes, Devanahalli,1498
317,4,97000000,New Property,Ready To Move,Broker,Yes, Hebbal,5410
318,3,18400000,New Property,Ready To Move,Broker,Yes, Whitefield,1690
319,4,73900000,New Property,Ready To Move,Broker,Yes, Jayanagar,4466
320,3,27000000,New Property,Ready To Move,Broker,Yes, Bannerghatta Road,2209
321,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1088
322,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1085
323,2,6726000,New Property,Ready To Move,Broker,No, Hennur Road,1121
324,2,6276000,New Property,Ready To Move,Broker,No, Hennur Road,1047
325,4,39100000,Resale,Ready To Move,Broker,No, Hebbal,2965
326,3,21000000,New Property,Ready To Move,Broker,No, Whitefield,1860
327,2,7000000,Resale,Ready To Move,Broker,No, Thanisandra,1215
328,4,35200000,New Property,Ready To Move,Broker,No, Hebbal,2450
329,3,18000000,New Property,Ready To Move,Broker,No, Off Sarjapur road,2000
330,4,57500000,Resale,Ready To Move,Broker,No, Whitefield,3600
331,4,26500000,New Property,Ready To Move,Broker,No, Off Sarjapur road,4000
332,3,25000000,Resale,Ready To Move,Broker,No, Whitefield,2530
333,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1089
334,2,6510000,Resale,Ready To Move,Broker,No, Hennur Road,1086
335,2,6276000,Resale,Ready To Move,Broker,No, Hennur Road,1046
336,4,24300000,New Property,Ready To Move,Broker,Yes, Whitefield,2371
337,3,10200000,New Property,Ready To Move,Broker,Yes, Gopasandra,1769
338,3,36800000,New Property,Ready To Move,Broker,Yes, Whitefield,2796
339,4,63800000,New Property,Ready To Move,Broker,Yes, Kundalahalli,4872
340,4,73900000,New Property,Ready To Move,Broker,Yes, Jayanagar,4466
341,3,9714000,New Property,Ready To Move,Broker,Yes, Devanahalli,1282
342,3,25000000,Resale,Ready To Move,Broker,No, Whitefield,2530
343,4,64800000,Resale,Ready To Move,Broker,No, Sarjapur Road,3600
344,4+,21000000,Resale,Ready To Move,Broker,No, Sarjapur,2209
345,3,6400000,New Property,Ready To Move,Broker,No, Malur-Hosur Road,1200
346,3,9863000,Resale,Ready To Move,Broker,No, Whitefield,1110
347,2,6839000,New Property,Ready To Move,Broker,No, Kanakapura Road,680
348,3,11700000,Resale,Ready To Move,Broker,No, Whitefield,1481
349,2,6276000,Resale,Ready To Move,Broker,No, Hennur Road,1048
350,2,6649000,New Property,Ready To Move,Broker,No, Devanahalli,1009
351,3,15000000,New Property,Ready To Move,Broker,No, Kanakapura Road,1314
352,2,4800000,Resale,Ready To Move,Broker,No, Kengeri,726
353,2,9573000,Resale,Ready To Move,Broker,No, Kanakapura Road,907
354,2,6570000,Resale,Ready To Move,Broker,No, Devanahalli,997
355,2,4957000,New Property,Ready To Move,Broker,No, Whitefield,600
356,2,6276000,Resale,Ready To Move,Broker,No, Hennur Road,1050
357,3,16300000,New Property,Ready To Move,Broker,Yes, Hoodi,1883
358,4,25300000,New Property,Ready To Move,Broker,Yes, Bellandur,2025
359,1,5044000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,554
360,3,11200000,New Property,Ready To Move,Broker,Yes, Devanahalli,1498
361,3,20000000,New Property,Ready To Move,Broker,Yes, Devanahalli,2589
362,3,12100000,New Property,Ready To Move,Broker,Yes, Kanakapura Road,1321
363,3,9872000,Resale,Ready To Move,Broker,No, Devanahalli,1498
364,3,11700000,Resale,Ready To Move,Broker,No, Whitefield,1481
365,2,6649000,New Property,Ready To Move,Broker,No, Devanahalli,1009
366,2,9573000,Resale,Ready To Move,Broker,No, Kanakapura Road,907
367,2,6276000,Resale,Ready To Move,Broker,No, Hennur Road,1050
368,3,6664000,Resale,Ready To Move,Broker,No, Whitefield,1750
370,2,8000000,New Property,Ready To Move,Broker,No, Budigere Cross,888
371,2,6276000,Resale,Ready To Move,Broker,No, HBR Layout 4th Block,1047
372,2,6276000,New Property,Ready To Move,Broker,No, HBR Layout 5th Block,1050
373,2,6510000,New Property,Ready To Move,Broker,No, HBR Layout 4th Block,1087
374,2,6510000,Resale,Ready To Move,Broker,No, Hennur Main Road,1086
375,2,6510000,New Property,Ready To Move,Broker,No, Horamavu,1088
376,2,6276000,New Property,Ready To Move,Broker,No, HBR Layout 5th Block,1047
377,2,6510000,New Property,Ready To Move,Broker,No, HBR Layout 5th Block,1089
378,2,15200000,New Property,Ready To Move,Broker,Yes, JP Nagar,1460
379,2,12900000,New Property,Ready To Move,Broker,Yes, Chikkavaderapura,1345
380,4,69000000,New Property,Ready To Move,Broker,Yes, Hebbal,3975
381,2,10400000,New Property,Ready To Move,Broker,Yes, Electronic City,1330
382,3,9650000,New Property,Ready To Move,Broker,Yes, Devanahalli,1273
